50 
1  959  925  931  818  963  
2  953  989  926  969  973  
3  914  925  936  837  745  
4  890  843  807  888  663  
5  887  652  851  632  925  
6  838  874  761  928  849  
7  831  551  790  461  663  
8  830  479  674  388  578  
9  824  531  833  853  589  
10  821  941  701  743  835  
11  798  894  854  896  544  
12  765  410  479  503  133  
13  732  531  535  894  596  
14  730  444  107  357  337  
15  721  566  669  811  667  
16  701  299  308  424  430  
17  677  476  488  663  385  
18  674  989  921  776  973  
19  672  574  827  838  848  
20  654  595  685  597  539  
21  639  569  870  871  792  
22  624  897  932  721  901  
23  623  730  491  397  724  
24  621  630  746  677  370  
25  591  582  491  218  455  
26  579  824  953  813  709  
27  540  735  756  345  632  
28  529  445  387  220  701  
29  511  374  385  71  274  
30  509  276  344  511  469  
31  509  659  646  706  645  
32  507  651  595  792  476  
33  505  463  686  696  418  
34  486  582  399  716  669  
35  432  326  285  435  239  
36  415  718  581  853  901  
37  414  693  807  588  807  
38  378  626  532  383  563  
39  372  368  386  167  483  
40  345  440  380  377  464  
41  265  99  235  467  262  
42  252  423  163  299  98  
43  231  104  138  182  256  
44  212  282  479  299  356  
45  199  425  367  456  429  
46  165  167  293  294  471  
47  92  103  64  57  61  
48  69  80  383  142  115  
49  13  23  11  58  84  
50  12  50  44  23  57  
