30 
1  959  13  812  335  
2  925  886  83  110  
3  924  375  653  74  
4  898  10  902  442  
5  855  88  380  691  
6  850  7  474  938  
7  821  512  43  758  
8  781  989  39  103  
9  732  352  10  983  
10  719  472  147  723  
11  667  707  308  269  
12  633  635  199  547  
13  610  7  919  801  
14  588  508  211  723  
15  572  788  714  70  
16  539  1000  84  9  
17  450  272  411  837  
18  338  941  679  45  
19  279  50  743  938  
20  272  39  775  952  
21  224  908  65  802  
22  207  911  207  570  
23  171  420  114  988  
24  148  756  386  723  
25  111  868  824  204  
26  94  682  486  807  
27  68  725  805  542  
28  65  938  954  41  
29  26  949  950  93  
30  1  937  167  996  
