40 
1  900  307  520  179  
2  891  630  849  968  
3  866  310  328  755  
4  852  902  501  672  
5  848  958  721  694  
6  767  167  633  228  
7  720  267  294  538  
8  701  817  655  421  
9  690  568  325  470  
10  672  626  453  898  
11  656  51  57  153  
12  629  802  412  394  
13  627  705  735  89  
14  575  64  55  606  
15  524  889  241  607  
16  524  483  710  742  
17  497  235  487  622  
18  489  664  833  146  
19  473  389  853  941  
20  465  722  311  738  
21  463  83  319  222  
22  434  295  214  141  
23  430  756  971  156  
24  368  535  493  191  
25  361  431  371  181  
26  336  573  322  745  
27  302  345  429  725  
28  195  425  112  719  
29  174  70  104  24  
30  149  298  20  475  
31  139  427  102  685  
32  134  259  460  99  
33  128  511  212  190  
34  115  156  610  35  
35  109  22  714  214  
36  60  766  183  485  
37  39  155  35  386  
38  33  437  222  128  
39  32  49  253  335  
40  7  582  251  11  
