40 
1  992  54  273  160  785  
2  990  272  771  221  58  
3  989  441  452  232  86  
4  960  329  87  925  80  
5  955  291  580  37  725  
6  927  63  351  723  439  
7  918  600  360  364  171  
8  880  123  263  287  850  
9  860  506  236  574  277  
10  810  282  257  204  859  
11  747  364  522  397  452  
12  739  765  79  328  668  
13  726  34  619  613  722  
14  720  899  156  609  99  
15  659  951  585  37  270  
16  604  221  505  617  634  
17  557  844  303  280  497  
18  547  19  689  491  925  
19  481  60  56  861  982  
20  478  888  661  404  77  
21  475  705  213  860  198  
22  470  636  545  841  102  
23  467  985  350  24  636  
24  410  365  608  570  533  
25  404  24  525  733  954  
26  372  293  211  990  221  
27  370  490  262  318  908  
28  308  169  863  768  310  
29  308  844  29  888  564  
30  307  958  271  380  345  
31  305  779  681  364  423  
32  266  951  786  36  559  
33  181  328  11  927  988  
34  153  235  997  457  228  
35  152  932  53  951  301  
36  144  796  100  491  939  
37  70  498  168  881  928  
38  52  419  817  947  288  
39  46  365  690  820  730  
40  14  939  564  606  580  
