40 
1  935  977  712  
2  923  389  429  
3  901  689  924  
4  889  444  613  
5  813  973  985  
6  798  342  766  
7  795  218  521  
8  794  828  740  
9  790  660  565  
10  770  419  8  
11  749  864  643  
12  739  844  501  
13  737  969  535  
14  731  952  881  
15  688  464  368  
16  648  744  163  
17  633  992  985  
18  588  18  303  
19  585  371  298  
20  433  157  571  
21  407  369  629  
22  397  614  560  
23  365  474  527  
24  328  334  725  
25  325  525  539  
26  271  624  294  
27  261  834  240  
28  248  823  973  
29  237  296  77  
30  220  690  586  
31  211  206  741  
32  187  48  761  
33  176  126  175  
34  167  478  92  
35  153  91  80  
36  151  348  215  
37  26  520  409  
38  13  68  34  
39  9  378  280  
40  6  72  24  
