40 
1  969  996  982  
2  960  935  946  
3  952  837  955  
4  895  879  573  
5  822  886  861  
6  750  890  788  
7  667  899  796  
8  661  472  759  
9  632  366  280  
10  611  333  636  
11  534  556  340  
12  510  570  593  
13  506  855  689  
14  485  277  807  
15  480  907  566  
16  470  498  641  
17  464  639  725  
18  421  700  719  
19  390  339  291  
20  358  590  491  
21  345  582  748  
22  340  362  94  
23  318  337  133  
24  295  462  214  
25  265  72  53  
26  240  40  188  
27  236  485  219  
28  167  82  48  
29  150  245  214  
30  143  29  72  
31  123  167  216  
32  121  150  205  
33  110  320  197  
34  107  43  28  
35  106  47  102  
36  86  142  219  
37  77  93  317  
38  74  301  132  
39  64  112  91  
40  43  414  187  
