40 
1  983  28  945  45  
2  972  767  252  26  
3  969  76  372  418  
4  947  44  182  854  
5  843  149  741  310  
6  795  244  849  150  
7  752  879  54  388  
8  674  177  946  127  
9  646  793  419  165  
10  567  483  989  9  
11  560  156  282  913  
12  534  298  142  931  
13  508  975  299  55  
14  501  258  973  94  
15  481  359  643  519  
16  432  941  358  135  
17  420  758  341  447  
18  381  245  643  731  
19  363  151  868  619  
20  361  984  25  557  
21  356  843  681  109  
22  344  455  873  307  
23  324  149  946  466  
24  286  821  840  98  
25  253  47  368  996  
26  227  981  124  469  
27  188  78  938  745  
28  180  775  35  978  
29  141  988  106  555  
30  128  935  50  905  
31  128  735  739  496  
32  93  741  912  278  
33  81  695  635  732  
34  77  664  659  694  
35  71  857  204  867  
36  67  830  941  171  
37  49  875  692  535  
38  43  606  759  771  
39  27  664  997  112  
40  23  369  735  963  
