30 
1  990  795  2  
2  931  450  80  
3  882  50  671  
4  861  787  36  
5  822  83  687  
6  805  468  215  
7  752  196  525  
8  707  820  68  
9  702  685  120  
10  648  825  87  
11  627  534  345  
12  616  794  160  
13  578  678  249  
14  476  461  529  
15  471  591  452  
16  375  642  497  
17  359  988  30  
18  356  957  84  
19  325  780  359  
20  249  686  614  
21  248  737  559  
22  237  316  900  
23  212  397  880  
24  189  761  601  
25  157  872  431  
26  153  447  899  
27  62  674  844  
28  55  651  871  
29  28  908  737  
30  23  849  858  
