40 
1  994  794  52  39  
2  986  572  161  100  
3  984  54  243  589  
4  973  311  602  38  
5  958  161  954  15  
6  935  424  414  153  
7  914  291  99  672  
8  889  29  94  975  
9  870  184  920  61  
10  846  31  950  192  
11  836  602  18  817  
12  792  145  366  739  
13  739  306  471  503  
14  727  164  869  250  
15  721  974  169  86  
16  698  49  347  915  
17  694  806  232  316  
18  692  434  487  417  
19  675  415  21  969  
20  651  538  305  481  
21  641  643  203  613  
22  585  13  962  573  
23  549  503  681  248  
24  533  272  250  873  
25  463  109  968  275  
26  433  778  438  315  
27  420  119  952  355  
28  400  170  996  85  
29  388  941  430  110  
30  352  272  506  838  
31  321  355  878  352  
32  318  328  218  945  
33  259  609  517  664  
34  249  334  710  737  
35  188  312  899  529  
36  139  515  730  633  
37  100  189  957  689  
38  90  919  290  648  
39  59  442  709  887  
40  40  691  729  770  
