40 
1  982  763  37  439  
2  969  430  278  778  
3  910  447  401  573  
4  880  517  485  783  
5  842  375  329  347  
6  762  631  240  207  
7  703  877  634  268  
8  674  263  683  913  
9  621  944  924  870  
10  524  294  655  935  
11  507  819  929  72  
12  493  323  240  460  
13  486  381  779  770  
14  478  319  447  724  
15  471  856  643  687  
16  461  724  246  629  
17  429  65  711  945  
18  416  881  757  202  
19  382  102  357  494  
20  376  924  730  651  
21  373  606  811  381  
22  322  563  512  24  
23  307  286  435  266  
24  299  284  149  828  
25  279  887  271  652  
26  268  391  501  477  
27  258  111  716  794  
28  248  645  456  718  
29  227  961  575  478  
30  177  258  176  479  
31  142  348  615  340  
32  133  257  229  733  
33  100  650  561  317  
34  84  690  530  864  
35  69  418  106  85  
36  65  758  130  14  
37  63  712  976  483  
38  51  954  985  662  
39  49  182  755  530  
40  29  268  992  821  
