50 
1  998  56  98  
2  994  127  77  
3  981  87  231  
4  967  534  24  
5  946  20  738  
6  913  143  407  
7  886  44  688  
8  871  218  372  
9  871  116  537  
10  828  225  423  
11  824  82  674  
12  813  224  459  
13  809  617  124  
14  804  353  305  
15  801  768  73  
16  754  55  805  
17  748  775  97  
18  747  705  99  
19  740  994  2  
20  735  274  503  
21  679  377  402  
22  674  901  44  
23  673  12  963  
24  646  910  40  
25  643  424  429  
26  560  110  829  
27  498  15  985  
28  487  279  755  
29  432  858  168  
30  395  905  155  
31  390  90  950  
32  382  968  67  
33  344  772  363  
34  342  60  976  
35  322  459  704  
36  310  985  50  
37  296  60  981  
38  285  734  545  
39  277  894  258  
40  276  730  437  
41  245  964  148  
42  241  746  462  
43  234  656  638  
44  206  853  356  
45  161  677  734  
46  109  968  275  
47  83  981  243  
48  49  964  409  
49  38  553  949  
50  27  869  786  
