30 
1  953  45  242  
2  910  138  446  
3  899  579  238  
4  897  41  634  
5  868  475  337  
6  848  120  298  
7  807  40  839  
8  697  325  267  
9  659  86  564  
10  561  166  839  
11  530  51  700  
12  525  415  425  
13  475  828  269  
14  459  306  443  
15  416  116  842  
16  377  863  145  
17  372  108  974  
18  368  252  973  
19  328  331  765  
20  301  525  496  
21  266  706  726  
22  256  546  653  
23  255  111  961  
24  232  163  870  
25  188  587  399  
26  178  575  682  
27  172  761  956  
28  149  244  790  
29  56  816  795  
30  40  864  733  
