30 
1  951  345  865  
2  934  953  930  
3  931  884  947  
4  922  709  840  
5  914  864  952  
6  911  854  779  
7  900  796  779  
8  869  987  966  
9  798  808  627  
10  798  858  880  
11  774  918  774  
12  708  930  885  
13  643  270  714  
14  636  303  368  
15  630  745  733  
16  579  611  802  
17  565  276  328  
18  484  766  743  
19  464  716  873  
20  441  516  614  
21  409  442  512  
22  353  208  185  
23  318  242  365  
24  264  306  432  
25  262  701  766  
26  158  47  27  
27  140  135  264  
28  135  427  128  
29  69  50  65  
30  26  168  132  
