30 
1  993  885  199  136  278  
2  978  620  694  670  223  
3  921  363  955  686  176  
4  901  908  215  427  907  
5  900  921  272  271  482  
6  887  826  452  752  66  
7  762  294  27  58  87  
8  721  128  142  939  734  
9  707  948  624  410  494  
10  652  339  98  438  426  
11  648  542  67  524  163  
12  629  725  223  814  63  
13  611  870  656  587  257  
14  602  301  274  707  503  
15  469  721  563  366  505  
16  456  469  988  564  530  
17  445  330  675  52  205  
18  420  696  705  193  881  
19  388  898  144  766  278  
20  386  12  183  692  638  
21  374  488  198  932  413  
22  364  688  246  15  412  
23  303  20  869  813  126  
24  262  153  990  175  511  
25  192  274  775  365  159  
26  140  453  591  192  400  
27  117  597  451  509  364  
28  63  673  273  207  330  
29  61  800  475  785  248  
30  13  158  675  811  813  
