30 
1  986  89  13  935  
2  901  6  920  473  
3  870  792  402  56  
4  819  124  477  639  
5  800  383  175  692  
6  794  939  23  346  
7  785  871  485  31  
8  681  693  72  697  
9  676  59  975  206  
10  642  642  6  962  
11  614  739  91  704  
12  592  843  335  218  
13  590  431  518  461  
14  544  262  590  606  
15  468  666  910  52  
16  430  335  752  461  
17  415  565  620  398  
18  410  131  741  727  
19  383  446  404  758  
20  333  605  679  334  
21  316  945  318  237  
22  209  903  701  153  
23  155  896  769  194  
24  141  551  447  822  
25  137  494  569  808  
26  129  587  617  673  
27  124  955  697  147  
28  104  907  163  814  
29  62  992  254  384  
30  31  215  988  681  
