50 
1  973  922  815  719  
2  955  34  698  558  
3  949  465  17  634  
4  933  862  647  542  
5  894  300  840  99  
6  892  104  295  788  
7  882  702  169  158  
8  830  785  769  393  
9  800  886  874  385  
10  794  31  675  165  
11  788  920  264  395  
12  753  98  459  153  
13  748  802  867  316  
14  740  521  456  943  
15  698  925  552  56  
16  683  99  850  379  
17  655  543  148  24  
18  653  511  244  576  
19  642  936  624  666  
20  619  186  367  674  
21  614  122  402  458  
22  603  404  705  377  
23  600  973  483  70  
24  591  984  351  553  
25  589  773  579  505  
26  452  644  430  609  
27  387  243  163  125  
28  367  77  428  382  
29  365  964  676  170  
30  357  874  878  143  
31  356  755  599  978  
32  306  89  802  242  
33  304  391  491  355  
34  304  661  334  844  
35  304  291  978  180  
36  288  119  798  440  
37  271  431  300  589  
38  258  602  834  694  
39  250  232  420  295  
40  222  457  430  642  
41  213  414  103  422  
42  193  51  158  312  
43  175  417  975  883  
44  170  855  815  314  
45  94  627  102  981  
46  76  183  406  768  
47  62  778  502  750  
48  47  530  658  219  
49  39  301  804  219  
50  21  650  95  266  
