50 
1  972  162  912  60  235  
2  966  4  922  388  470  
3  958  46  877  345  173  
4  904  528  547  162  284  
5  900  339  303  88  855  
6  890  955  427  152  35  
7  858  162  185  403  847  
8  857  75  314  779  511  
9  782  122  209  190  970  
10  763  151  630  330  658  
11  761  676  371  415  293  
12  758  312  463  768  230  
13  743  483  253  602  392  
14  734  691  198  221  703  
15  711  33  506  705  738  
16  711  973  140  122  384  
17  655  677  496  659  125  
18  639  760  682  143  324  
19  637  936  459  118  281  
20  606  302  352  247  893  
21  565  174  437  875  422  
22  562  192  605  899  222  
23  555  91  509  897  508  
24  551  649  7  974  554  
25  535  134  748  799  324  
26  530  806  51  965  147  
27  517  234  321  246  964  
28  503  813  238  128  833  
29  501  912  975  46  57  
30  499  738  595  846  51  
31  437  425  767  917  37  
32  429  514  393  468  671  
33  377  103  678  629  796  
34  340  141  637  857  539  
35  269  816  508  210  679  
36  235  212  937  220  800  
37  188  449  597  80  990  
38  183  448  245  670  936  
39  165  3  432  789  999  
40  118  951  937  209  128  
41  114  516  704  606  651  
42  112  761  213  963  368  
43  112  581  756  641  510  
44  56  261  843  589  854  
45  45  668  794  448  730  
46  29  727  845  837  205  
47  19  890  244  747  787  
48  17  801  778  893  314  
49  14  737  616  923  467  
50  7  83  989  937  569  
