30 
1  953  918  905  967  512  
2  917  593  766  207  728  
3  916  637  351  668  214  
4  916  409  515  706  310  
5  912  266  970  846  880  
6  890  132  401  611  614  
7  837  810  752  655  695  
8  816  397  399  877  565  
9  796  131  156  602  919  
10  752  674  138  259  571  
11  712  765  898  325  842  
12  711  626  391  755  860  
13  670  187  692  941  540  
14  646  979  728  899  822  
15  624  217  258  514  330  
16  607  844  463  352  883  
17  575  797  801  683  673  
18  469  819  818  336  149  
19  451  520  200  955  323  
20  436  190  473  313  267  
21  423  319  185  143  326  
22  371  692  792  650  800  
23  349  509  227  498  465  
24  319  399  207  434  434  
25  308  248  124  490  662  
26  174  542  881  217  42  
27  161  576  413  765  254  
28  105  342  885  859  269  
29  102  362  29  126  183  
30  1  322  756  919  523  
