50 
1  995  90  125  
2  988  137  119  
3  985  5  682  
4  937  9  840  
5  917  190  279  
6  875  269  278  
7  860  114  568  
8  840  334  304  
9  781  664  128  
10  779  163  557  
11  772  421  273  
12  746  895  26  
13  704  407  335  
14  685  211  630  
15  674  612  274  
16  613  97  862  
17  582  95  872  
18  578  98  878  
19  571  61  917  
20  559  460  486  
21  502  138  898  
22  485  805  217  
23  469  214  817  
24  444  46  973  
25  433  649  438  
26  401  185  865  
27  401  754  300  
28  396  483  610  
29  372  967  58  
30  339  193  911  
31  334  673  464  
32  306  554  674  
33  273  855  354  
34  271  389  848  
35  260  747  480  
36  259  931  170  
37  248  806  433  
38  230  306  890  
39  228  556  710  
40  195  909  334  
41  186  598  724  
42  175  747  591  
43  136  223  958  
44  132  407  920  
45  119  515  868  
46  108  396  935  
47  77  274  975  
48  73  860  621  
49  72  631  857  
50  60  988  291  
