30 
1  953  97  640  222  
2  952  381  236  230  
3  945  249  72  773  
4  941  366  183  402  
5  941  162  1  997  
6  928  50  408  677  
7  895  34  459  773  
8  881  557  426  127  
9  856  20  988  84  
10  838  296  862  73  
11  794  103  758  478  
12  708  768  42  696  
13  673  70  971  181  
14  627  781  61  679  
15  597  217  755  390  
16  514  183  81  987  
17  458  97  708  817  
18  414  155  950  364  
19  387  870  137  511  
20  358  271  704  650  
21  353  406  605  628  
22  277  27  964  785  
23  246  543  357  771  
24  226  992  43  501  
25  192  428  671  762  
26  175  900  912  51  
27  121  53  995  535  
28  77  572  552  856  
29  54  920  350  748  
30  11  695  972  450  
