30 
1  996  69  109  
2  973  46  406  
3  912  248  245  
4  899  586  70  
5  896  796  19  
6  870  647  83  
7  826  199  493  
8  794  220  507  
9  744  82  748  
10  729  672  142  
11  623  535  368  
12  613  273  638  
13  481  539  495  
14  428  777  290  
15  416  910  156  
16  395  140  907  
17  379  17  993  
18  328  427  704  
19  326  159  937  
20  316  913  205  
21  316  694  479  
22  276  729  496  
23  239  198  942  
24  193  374  887  
25  182  769  574  
26  116  829  566  
27  98  819  633  
28  81  737  765  
29  43  731  864  
30  8  992  487  
