20 
1  971  580  50  191  640  
2  961  112  717  43  751  
3  940  98  461  74  879  
4  905  313  223  722  269  
5  880  854  701  223  22  
6  789  208  475  238  803  
7  654  514  425  867  80  
8  562  226  848  624  225  
9  464  217  729  670  395  
10  457  779  122  596  613  
11  431  189  238  500  969  
12  373  780  795  246  209  
13  349  838  900  59  420  
14  306  445  767  596  376  
15  303  713  724  325  479  
16  294  812  263  309  818  
17  293  387  707  231  867  
18  264  613  865  426  332  
19  94  836  977  19  683  
20  35  996  388  99  812  
