30 
1  974  891  944  876  860  
2  950  595  504  750  562  
3  945  919  958  922  830  
4  928  855  746  984  831  
5  919  569  792  663  767  
6  889  631  849  635  916  
7  853  794  820  909  661  
8  819  784  736  590  681  
9  781  533  388  503  358  
10  764  798  564  820  884  
11  749  811  780  702  452  
12  705  854  800  807  908  
13  703  611  437  350  424  
14  665  732  934  850  957  
15  621  731  260  722  566  
16  600  887  824  654  640  
17  589  490  549  749  452  
18  540  574  434  447  485  
19  518  848  545  731  597  
20  506  564  783  615  410  
21  493  764  636  625  596  
22  478  400  587  586  440  
23  463  722  474  621  672  
24  450  473  500  224  733  
25  349  494  374  341  846  
26  301  108  84  109  44  
27  243  124  522  417  194  
28  182  197  491  641  423  
29  159  205  76  107  180  
30  37  308  352  201  287  
