30 
1  982  762  948  
2  927  975  987  
3  828  787  864  
4  772  579  684  
5  734  762  447  
6  714  934  899  
7  649  151  423  
8  646  322  214  
9  629  340  417  
10  616  707  321  
11  588  605  680  
12  581  589  579  
13  558  295  362  
14  530  605  752  
15  480  454  276  
16  471  597  595  
17  435  357  491  
18  413  488  430  
19  392  718  395  
20  344  463  373  
21  244  231  106  
22  217  181  314  
23  213  215  351  
24  190  229  290  
25  172  312  128  
26  133  278  122  
27  124  52  88  
28  98  208  65  
29  90  367  471  
30  50  39  15  
