40 
1  945  124  683  
2  944  503  489  
3  916  436  285  
4  901  571  275  
5  894  36  661  
6  866  464  138  
7  845  962  9  
8  829  594  55  
9  812  629  129  
10  802  977  3  
11  799  526  383  
12  770  23  727  
13  756  819  50  
14  714  41  895  
15  650  322  576  
16  625  715  313  
17  575  462  618  
18  563  876  25  
19  547  657  370  
20  501  357  958  
21  489  840  524  
22  466  448  861  
23  454  334  611  
24  452  541  444  
25  447  262  626  
26  447  669  686  
27  408  272  981  
28  369  907  180  
29  311  690  149  
30  311  373  282  
31  248  610  817  
32  198  263  906  
33  175  629  574  
34  166  824  571  
35  152  167  815  
36  149  955  762  
37  128  917  293  
38  91  715  763  
39  57  981  343  
40  52  788  408  
