30 
1  991  606  940  
2  980  462  509  
3  949  243  139  
4  888  719  135  
5  851  270  615  
6  783  591  664  
7  726  68  727  
8  726  26  209  
9  721  612  394  
10  712  934  467  
11  655  475  2  
12  596  860  900  
13  538  833  800  
14  538  730  528  
15  462  219  145  
16  395  896  769  
17  317  397  99  
18  312  801  433  
19  260  262  407  
20  216  358  497  
21  172  275  975  
22  142  666  458  
23  138  722  345  
24  135  220  292  
25  72  642  224  
26  56  681  277  
27  47  835  959  
28  38  61  322  
29  3  254  935  
30  2  775  23  
