40 
1  943  785  858  
2  919  785  929  
3  894  704  612  
4  863  890  827  
5  822  752  937  
6  781  740  835  
7  780  938  895  
8  761  353  655  
9  760  788  766  
10  757  632  844  
11  755  808  834  
12  733  661  828  
13  688  513  512  
14  682  753  954  
15  628  790  336  
16  574  375  331  
17  564  458  522  
18  551  552  494  
19  518  184  309  
20  503  681  534  
21  427  743  485  
22  410  108  110  
23  407  136  317  
24  398  223  275  
25  383  795  331  
26  354  450  359  
27  334  440  407  
28  319  659  445  
29  299  351  470  
30  286  293  168  
31  213  200  57  
32  201  230  335  
33  194  179  382  
34  190  118  283  
35  190  127  123  
36  160  283  121  
37  144  160  88  
38  118  305  166  
39  95  45  50  
40  69  231  173  
