30 
1  962  598  170  717  691  
2  937  623  271  689  675  
3  932  395  963  746  311  
4  931  978  565  859  551  
5  914  927  978  926  997  
6  899  826  693  953  838  
7  881  997  996  905  995  
8  791  401  950  314  721  
9  790  553  631  385  897  
10  787  422  791  847  345  
11  786  467  442  524  604  
12  782  307  749  663  148  
13  749  641  38  366  404  
14  728  411  591  519  849  
15  720  543  323  535  339  
16  689  613  989  740  968  
17  663  432  626  280  200  
18  655  485  723  546  704  
19  491  128  269  213  169  
20  474  993  902  574  621  
21  427  592  890  80  748  
22  394  299  117  355  395  
23  352  499  75  588  576  
24  327  271  789  426  699  
25  315  791  541  482  894  
26  286  324  67  38  15  
27  157  783  387  813  570  
28  66  537  569  64  72  
29  58  601  132  207  60  
30  44  431  416  818  188  
