40 
1  942  476  819  702  
2  934  905  558  885  
3  914  185  280  205  
4  826  817  640  660  
5  813  189  296  332  
6  749  686  619  265  
7  725  640  91  434  
8  684  531  409  511  
9  681  800  587  917  
10  677  478  923  931  
11  672  603  642  962  
12  671  669  181  832  
13  668  640  788  977  
14  631  177  126  310  
15  630  606  688  840  
16  626  87  437  285  
17  546  517  367  580  
18  527  198  697  758  
19  488  552  249  207  
20  481  903  165  233  
21  479  219  503  77  
22  357  628  947  865  
23  337  332  473  119  
24  330  252  809  204  
25  325  650  962  494  
26  313  567  722  276  
27  304  529  743  511  
28  289  803  652  711  
29  282  409  462  55  
30  269  129  121  163  
31  230  86  181  217  
32  221  779  513  891  
33  183  75  64  2  
34  174  8  106  152  
35  153  6  50  93  
36  126  154  407  600  
37  92  758  149  96  
38  92  180  214  536  
39  72  8  61  86  
40  22  18  6  76  
