30 
1  969  667  12  534  
2  943  153  478  296  
3  929  376  575  96  
4  895  150  288  610  
5  888  658  32  640  
6  678  907  179  203  
7  593  430  826  137  
8  563  93  910  468  
9  551  364  22  989  
10  543  739  629  141  
11  517  621  232  676  
12  505  844  184  394  
13  480  726  128  725  
14  474  426  243  838  
15  364  321  846  444  
16  360  798  634  251  
17  263  409  597  726  
18  261  985  448  94  
19  258  773  680  247  
20  254  943  158  555  
21  246  552  123  962  
22  150  941  344  469  
23  134  902  203  790  
24  125  909  970  21  
25  115  568  991  80  
26  95  609  779  620  
27  82  177  997  309  
28  74  483  394  948  
29  68  912  846  221  
30  67  925  716  274  
