40 
1  989  121  156  
2  974  559  17  
3  940  200  238  
4  927  15  772  
5  914  154  377  
6  894  804  16  
7  840  745  63  
8  807  839  32  
9  681  832  60  
10  658  394  468  
11  621  36  932  
12  595  509  352  
13  564  835  139  
14  557  856  131  
15  556  939  39  
16  539  444  572  
17  531  836  158  
18  499  908  80  
19  482  456  574  
20  481  413  641  
21  475  670  342  
22  352  188  902  
23  346  945  121  
24  341  860  263  
25  306  501  730  
26  231  658  609  
27  215  684  643  
28  181  865  397  
29  164  340  922  
30  136  926  387  
31  121  360  920  
32  109  863  548  
33  108  418  935  
34  103  902  449  
35  81  63  999  
36  70  897  588  
37  68  966  392  
38  61  612  911  
39  21  980  550  
40  6  793  963  
