40 
1  974  647  10  
2  953  120  370  
3  945  234  193  
4  930  263  196  
5  926  319  164  
6  908  20  802  
7  870  119  491  
8  807  627  131  
9  740  625  180  
10  721  204  561  
11  721  834  63  
12  647  611  192  
13  644  734  161  
14  607  326  599  
15  588  630  287  
16  543  461  436  
17  536  691  295  
18  504  298  688  
19  499  958  42  
20  486  283  723  
21  480  291  758  
22  460  477  604  
23  452  683  340  
24  417  420  667  
25  399  549  551  
26  386  250  826  
27  370  434  736  
28  365  106  949  
29  309  968  81  
30  297  490  685  
31  250  734  495  
32  241  830  437  
33  163  849  468  
34  159  659  738  
35  155  1000  1  
36  127  523  884  
37  90  781  730  
38  84  792  738  
39  78  967  416  
40  45  962  492  
