50 
1  983  110  415  260  
2  980  474  24  424  
3  975  537  343  49  
4  971  342  401  103  
5  920  735  47  331  
6  841  106  564  540  
7  837  847  327  37  
8  821  24  942  298  
9  819  224  392  528  
10  805  7  971  453  
11  779  844  5  806  
12  772  11  703  854  
13  735  267  666  377  
14  709  449  180  767  
15  706  516  67  823  
16  692  740  242  347  
17  685  12  998  150  
18  658  222  596  647  
19  614  418  677  266  
20  610  555  615  249  
21  610  500  275  593  
22  607  972  79  221  
23  575  865  549  84  
24  557  279  765  421  
25  539  484  113  862  
26  516  645  123  727  
27  507  964  721  10  
28  488  530  839  100  
29  469  200  972  154  
30  459  859  700  96  
31  428  63  879  684  
32  408  882  724  56  
33  406  667  783  190  
34  389  812  20  942  
35  356  419  135  954  
36  314  492  230  884  
37  285  448  516  741  
38  247  675  581  558  
39  242  75  937  753  
40  124  927  905  33  
41  110  449  660  840  
42  54  779  947  219  
43  54  683  120  989  
44  52  291  640  960  
45  47  505  696  863  
46  26  696  826  709  
47  25  570  987  311  
48  21  969  581  528  
49  15  906  496  781  
50  10  907  890  405  
