40 
1  986  728  4  437  
2  980  636  245  68  
3  977  94  162  624  
4  969  451  125  340  
5  961  342  769  17  
6  959  411  66  446  
7  931  18  708  529  
8  920  877  342  17  
9  913  986  25  58  
10  868  58  914  210  
11  866  203  757  196  
12  861  664  789  12  
13  835  334  85  812  
14  825  725  175  241  
15  815  791  246  144  
16  808  684  634  52  
17  785  160  837  210  
18  783  172  840  206  
19  723  839  21  697  
20  697  564  7  967  
21  618  447  208  749  
22  547  460  577  464  
23  534  306  620  566  
24  520  801  427  290  
25  494  365  381  738  
26  367  924  663  77  
27  363  366  935  217  
28  337  253  448  883  
29  301  921  182  518  
30  287  577  455  679  
31  266  999  219  59  
32  223  90  1000  78  
33  219  19  987  750  
34  203  886  763  133  
35  170  125  40  1000  
36  91  593  447  902  
37  85  615  725  701  
38  44  853  689  534  
39  23  124  891  972  
40  12  671  657  941  
