40 
1  963  875  623  
2  897  430  888  
3  853  57  421  
4  850  731  652  
5  817  450  115  
6  794  738  232  
7  771  893  614  
8  744  115  418  
9  724  855  716  
10  720  428  599  
11  705  901  836  
12  694  461  448  
13  656  683  109  
14  646  751  719  
15  608  127  190  
16  603  773  943  
17  584  532  391  
18  523  344  227  
19  472  79  542  
20  430  416  766  
21  375  871  562  
22  356  931  450  
23  342  91  493  
24  316  862  931  
25  279  611  689  
26  274  498  638  
27  271  200  423  
28  245  103  136  
29  239  711  930  
30  228  189  368  
31  198  231  774  
32  187  103  206  
33  169  549  68  
34  119  7  51  
35  115  398  413  
36  108  398  209  
37  99  17  160  
38  92  9  81  
39  42  15  79  
40  26  31  7  
