30 
1  955  132  499  303  
2  884  292  178  619  
3  792  525  553  191  
4  723  519  65  833  
5  720  792  146  457  
6  705  232  465  605  
7  704  364  588  363  
8  621  935  93  320  
9  619  406  616  380  
10  573  194  502  775  
11  570  815  10  894  
12  509  114  781  566  
13  467  410  227  882  
14  466  945  76  432  
15  383  610  1000  1  
16  356  882  634  117  
17  340  819  418  430  
18  325  286  534  777  
19  314  224  975  235  
20  214  772  580  420  
21  187  188  415  979  
22  186  754  282  780  
23  178  121  394  992  
24  173  309  997  84  
25  164  365  712  813  
26  111  138  988  571  
27  108  887  389  623  
28  107  355  939  560  
29  52  891  749  393  
30  4  508  793  968  
