40 
1  986  929  965  980  
2  959  985  968  871  
3  904  902  570  645  
4  897  935  931  787  
5  888  875  750  845  
6  866  593  916  885  
7  824  748  751  822  
8  815  453  475  700  
9  805  850  933  978  
10  803  480  492  602  
11  796  810  607  366  
12  774  487  403  482  
13  677  298  606  188  
14  640  749  936  908  
15  633  642  718  923  
16  613  449  351  443  
17  611  583  610  597  
18  579  471  579  849  
19  526  588  622  550  
20  518  584  835  578  
21  517  744  810  750  
22  450  285  361  256  
23  439  238  250  227  
24  435  827  810  618  
25  435  717  336  296  
26  392  426  196  232  
27  368  352  774  807  
28  320  306  650  234  
29  275  577  431  349  
30  267  349  49  319  
31  258  114  290  427  
32  256  404  393  357  
33  234  49  133  279  
34  227  338  854  560  
35  204  626  568  296  
36  80  40  89  21  
37  69  89  154  354  
38  63  172  132  173  
39  58  131  203  52  
40  36  18  60  92  
