40 
1  997  29  247  
2  992  37  278  
3  983  42  394  
4  977  341  57  
5  972  29  477  
6  912  259  226  
7  910  546  76  
8  858  127  520  
9  843  232  406  
10  831  179  423  
11  741  800  82  
12  728  298  482  
13  727  63  824  
14  648  732  167  
15  630  95  825  
16  629  809  146  
17  622  679  181  
18  605  687  259  
19  563  895  75  
20  555  113  839  
21  528  542  417  
22  513  253  736  
23  491  439  581  
24  399  620  445  
25  399  66  961  
26  363  517  635  
27  352  596  536  
28  345  522  609  
29  342  732  408  
30  273  839  358  
31  229  604  642  
32  199  864  420  
33  184  148  976  
34  164  132  981  
35  139  577  814  
36  70  495  943  
37  41  952  497  
38  27  973  542  
39  5  982  730  
40  1  1000  55  
