40 
1  992  956  989  
2  992  976  979  
3  991  956  981  
4  990  995  997  
5  984  932  954  
6  909  857  879  
7  899  850  913  
8  872  655  719  
9  853  545  692  
10  833  771  744  
11  809  720  701  
12  795  643  426  
13  783  595  860  
14  773  894  783  
15  771  286  761  
16  755  836  637  
17  734  381  723  
18  658  902  865  
19  627  614  759  
20  589  617  418  
21  570  442  336  
22  500  583  335  
23  453  306  442  
24  452  482  562  
25  452  381  540  
26  427  438  805  
27  414  454  108  
28  339  569  750  
29  320  83  185  
30  249  292  237  
31  242  536  293  
32  242  372  70  
33  231  367  587  
34  225  190  72  
35  188  172  274  
36  181  585  316  
37  149  232  190  
38  112  192  104  
39  112  230  223  
40  58  67  208  
