50 
1  987  83  499  76  519  
2  955  563  110  841  840  
3  947  979  374  504  326  
4  943  173  134  747  478  
5  940  401  718  599  63  
6  939  144  132  390  60  
7  938  837  166  414  259  
8  933  782  47  208  383  
9  921  970  453  508  412  
10  898  462  270  993  908  
11  880  762  854  596  341  
12  823  625  341  640  778  
13  802  364  690  598  669  
14  793  720  948  432  385  
15  781  814  130  479  661  
16  724  991  519  214  898  
17  692  494  771  903  961  
18  691  464  170  338  875  
19  658  284  110  182  100  
20  610  385  143  259  553  
21  538  812  632  643  187  
22  517  312  120  841  411  
23  515  313  166  496  213  
24  503  242  139  190  203  
25  476  496  309  14  498  
26  476  334  318  895  294  
27  460  349  682  591  798  
28  443  65  933  558  861  
29  442  278  788  780  333  
30  437  865  182  741  391  
31  424  270  212  453  790  
32  406  954  511  454  387  
33  398  231  170  392  334  
34  358  194  101  732  177  
35  309  355  953  104  992  
36  295  177  579  602  647  
37  241  421  193  896  892  
38  186  96  219  354  373  
39  165  508  328  927  876  
40  164  703  755  336  767  
41  156  565  528  192  713  
42  149  929  783  605  897  
43  144  996  511  174  126  
44  142  419  604  454  246  
45  135  963  222  548  144  
46  73  294  132  78  600  
47  71  726  943  865  693  
48  66  472  935  213  407  
49  53  158  555  527  109  
50  3  832  156  725  123  
