50 
1  965  717  708  813  
2  923  701  69  160  
3  923  803  238  23  
4  903  56  586  157  
5  901  819  278  968  
6  867  562  611  899  
7  839  221  136  119  
8  810  533  903  567  
9  742  749  799  538  
10  737  271  768  649  
11  730  61  331  958  
12  692  29  197  201  
13  672  735  421  669  
14  672  24  147  376  
15  671  465  54  642  
16  644  622  171  662  
17  607  527  595  883  
18  598  772  402  420  
19  579  289  789  97  
20  568  34  125  513  
21  555  470  638  396  
22  554  242  387  996  
23  509  48  649  493  
24  470  842  562  853  
25  469  116  403  470  
26  443  129  520  391  
27  409  876  928  588  
28  385  632  885  359  
29  384  191  987  403  
30  381  746  196  444  
31  372  404  26  573  
32  339  572  941  240  
33  335  883  809  241  
34  283  617  233  207  
35  266  822  960  222  
36  247  569  115  320  
37  198  62  675  287  
38  194  876  363  210  
39  190  377  293  208  
40  172  599  252  160  
41  170  711  679  529  
42  147  503  210  395  
43  131  388  620  245  
44  104  159  790  649  
45  85  733  546  181  
46  78  886  599  961  
47  37  891  310  823  
48  34  7  174  231  
49  22  305  938  5  
50  4  902  488  644  
