20 
1  864  860  914  885  780  
2  838  889  817  774  694  
3  830  580  889  912  654  
4  755  744  868  677  612  
5  737  862  917  789  714  
6  681  784  432  791  504  
7  632  271  236  404  343  
8  584  667  614  354  495  
9  444  550  486  496  536  
10  394  751  470  673  740  
11  348  284  384  263  658  
12  340  777  298  386  410  
13  314  385  186  123  44  
14  247  321  335  90  301  
15  197  292  284  407  523  
16  48  24  16  9  33  
17  38  10  33  56  126  
18  22  13  37  6  33  
19  22  8  21  18  31  
20  3  5  16  9  9  
