30 
1  997  5  132  184  974  
2  977  325  309  484  190  
3  959  58  442  938  60  
4  945  480  361  81  549  
5  914  729  719  731  2  
6  899  647  369  200  303  
7  886  67  382  834  359  
8  822  966  174  395  41  
9  795  377  753  384  193  
10  742  555  331  63  866  
11  709  478  94  980  106  
12  689  78  418  461  910  
13  685  979  397  120  129  
14  682  20  228  966  704  
15  678  815  109  225  696  
16  665  883  513  45  495  
17  594  19  759  595  777  
18  499  246  918  921  16  
19  493  850  108  336  751  
20  465  938  260  150  612  
21  434  902  385  140  634  
22  372  245  282  955  449  
23  356  489  327  969  184  
24  344  182  128  504  993  
25  326  151  985  208  547  
26  273  841  279  583  436  
27  263  868  82  772  552  
28  131  452  311  969  465  
29  6  840  773  649  645  
30  5  798  974  853  187  
