30 
1  961  546  692  376  606  
2  955  320  637  767  302  
3  936  293  490  49  477  
4  934  911  987  763  932  
5  883  215  235  570  493  
6  843  369  467  872  811  
7  770  603  802  962  66  
8  698  717  386  484  899  
9  574  607  656  703  224  
10  452  124  230  879  35  
11  423  255  440  268  182  
12  407  696  868  161  154  
13  367  572  286  549  775  
14  344  84  951  3  609  
15  309  714  835  43  100  
16  241  30  335  44  788  
17  214  548  422  252  34  
18  186  540  180  588  544  
19  160  912  674  651  592  
20  142  688  866  267  301  
21  141  749  978  316  253  
22  120  584  639  985  252  
23  114  658  144  995  297  
24  109  596  264  52  80  
25  104  852  233  194  108  
26  69  111  22  181  137  
27  43  192  942  305  79  
28  32  99  943  586  966  
29  26  413  655  731  365  
30  21  453  803  199  438  
