30 
1  953  270  221  668  486  
2  922  191  516  867  345  
3  909  499  305  74  391  
4  892  19  879  966  422  
5  818  221  568  507  852  
6  815  899  265  495  761  
7  789  389  872  17  812  
8  764  553  545  98  688  
9  750  259  225  397  858  
10  642  955  796  334  352  
11  625  972  957  705  222  
12  563  682  496  720  554  
13  475  865  124  764  933  
14  438  11  639  477  385  
15  375  918  248  32  104  
16  352  621  960  905  354  
17  336  535  536  617  475  
18  310  146  249  372  957  
19  306  563  170  376  801  
20  294  785  419  78  255  
21  252  159  412  209  926  
22  225  888  644  162  556  
23  209  992  286  187  969  
24  200  507  51  444  78  
25  168  365  180  363  891  
26  149  479  689  517  750  
27  111  309  710  730  947  
28  76  209  285  498  862  
29  54  153  483  612  983  
30  24  745  494  649  618  
