50 
1  983  18  505  
2  979  82  344  
3  974  68  335  
4  953  88  356  
5  929  20  757  
6  896  257  255  
7  896  6  918  
8  888  870  10  
9  865  164  438  
10  841  106  574  
11  834  279  321  
12  826  738  67  
13  807  31  841  
14  754  871  40  
15  740  9  962  
16  710  477  312  
17  704  762  106  
18  644  460  424  
19  641  560  266  
20  615  691  188  
21  597  315  605  
22  593  346  593  
23  527  56  935  
24  526  216  736  
25  514  560  398  
26  513  356  642  
27  497  936  72  
28  483  63  951  
29  409  62  962  
30  402  215  827  
31  386  552  572  
32  380  527  569  
33  357  64  977  
34  353  921  158  
35  341  834  301  
36  321  993  31  
37  310  373  824  
38  285  563  706  
39  269  340  864  
40  232  855  387  
41  197  195  967  
42  160  647  689  
43  155  913  338  
44  109  728  751  
45  106  710  760  
46  41  899  679  
47  34  778  863  
48  27  985  402  
49  13  958  753  
50  11  991  465  
