40 
1  995  102  96  
2  968  171  175  
3  945  386  79  
4  891  586  76  
5  841  834  28  
6  830  138  540  
7  821  48  717  
8  799  627  106  
9  794  370  338  
10  788  689  85  
11  741  378  432  
12  728  382  391  
13  714  494  308  
14  696  146  737  
15  688  43  888  
16  684  783  94  
17  670  543  290  
18  622  925  59  
19  611  809  150  
20  574  297  652  
21  565  840  117  
22  533  728  261  
23  506  483  503  
24  441  682  356  
25  430  821  194  
26  419  605  437  
27  411  686  430  
28  359  863  247  
29  242  696  537  
30  228  715  584  
31  198  406  854  
32  190  726  597  
33  179  870  432  
34  179  971  150  
35  175  964  214  
36  125  911  456  
37  121  879  503  
38  37  928  633  
39  17  770  921  
40  10  491  994  
