40 
1  974  897  988  
2  952  863  784  
3  946  958  941  
4  921  953  877  
5  916  840  891  
6  875  973  875  
7  850  978  908  
8  825  556  552  
9  783  715  913  
10  766  635  402  
11  750  663  725  
12  677  964  547  
13  672  849  812  
14  625  582  746  
15  600  751  653  
16  593  704  903  
17  542  310  125  
18  521  415  471  
19  504  706  198  
20  459  198  780  
21  459  182  173  
22  446  315  482  
23  409  411  743  
24  388  531  394  
25  380  133  241  
26  362  484  358  
27  334  161  196  
28  272  512  710  
29  239  683  618  
30  226  319  471  
31  194  201  103  
32  127  303  305  
33  124  622  393  
34  123  41  75  
35  100  140  246  
36  89  262  133  
37  78  125  147  
38  54  414  569  
39  27  89  10  
40  6  3  3  
