40 
1  986  2  518  
2  916  570  381  
3  834  402  83  
4  799  955  57  
5  787  485  407  
6  778  361  778  
7  771  743  58  
8  745  361  664  
9  715  111  631  
10  710  861  478  
11  692  177  674  
12  672  202  817  
13  652  253  480  
14  619  166  814  
15  600  829  40  
16  584  721  55  
17  584  919  62  
18  509  113  847  
19  497  679  456  
20  490  265  654  
21  487  775  287  
22  473  973  178  
23  398  564  606  
24  378  423  561  
25  363  880  362  
26  357  197  960  
27  332  681  513  
28  262  549  577  
29  256  924  451  
30  254  435  642  
31  243  948  287  
32  198  980  132  
33  180  906  206  
34  128  293  593  
35  110  923  362  
36  104  935  586  
37  100  340  939  
38  97  337  867  
39  43  35  987  
40  14  446  971  
