50 
1  979  136  817  116  297  
2  978  31  279  301  824  
3  951  611  235  115  481  
4  933  894  34  271  403  
5  854  612  214  304  446  
6  842  42  278  807  655  
7  828  810  169  799  50  
8  824  696  399  22  833  
9  738  205  369  557  668  
10  735  993  21  458  155  
11  718  42  457  561  895  
12  715  520  335  595  284  
13  696  997  152  346  43  
14  695  291  864  365  249  
15  677  516  248  255  827  
16  660  992  131  33  568  
17  657  851  632  511  27  
18  602  533  529  771  163  
19  586  129  369  773  601  
20  585  601  93  984  133  
21  566  79  535  388  898  
22  558  187  281  611  811  
23  544  286  467  369  829  
24  492  11  254  955  890  
25  438  141  981  173  547  
26  430  894  239  376  467  
27  372  656  860  117  500  
28  337  785  88  839  490  
29  307  672  138  403  899  
30  284  211  570  567  858  
31  271  553  913  572  152  
32  264  752  366  736  393  
33  260  936  885  246  78  
34  242  700  104  562  916  
35  221  768  179  630  706  
36  220  242  984  581  201  
37  209  64  663  621  961  
38  193  994  51  792  203  
39  190  144  335  856  895  
40  169  818  568  767  228  
41  168  976  173  160  804  
42  118  834  163  487  840  
43  96  621  725  720  444  
44  73  830  847  96  834  
45  65  472  984  44  844  
46  59  125  981  833  339  
47  44  644  614  715  683  
48  29  978  77  672  802  
49  22  384  925  873  356  
50  16  638  982  384  523  
