30 
1  993  782  844  
2  969  942  820  
3  947  410  238  
4  924  868  717  
5  922  919  859  
6  849  982  908  
7  823  149  606  
8  762  538  768  
9  681  396  598  
10  654  648  841  
11  643  197  225  
12  642  476  666  
13  633  439  868  
14  616  717  107  
15  595  883  510  
16  539  777  888  
17  508  362  583  
18  496  553  790  
19  446  303  404  
20  386  3  480  
21  349  703  425  
22  345  696  211  
23  268  644  468  
24  260  954  995  
25  210  491  266  
26  204  146  48  
27  87  592  82  
28  67  691  979  
29  36  125  90  
30  35  315  736  
