30 
1  977  546  701  4  
2  971  123  644  146  
3  905  436  167  406  
4  856  497  635  81  
5  775  186  328  700  
6  771  131  377  747  
7  732  621  237  372  
8  706  346  148  814  
9  704  254  161  862  
10  678  559  75  782  
11  676  779  712  41  
12  517  350  976  52  
13  511  954  207  207  
14  506  76  679  835  
15  489  582  324  570  
16  463  359  338  853  
17  445  237  488  817  
18  348  608  896  117  
19  329  637  664  321  
20  322  474  118  949  
21  314  289  926  357  
22  283  205  906  567  
23  282  821  436  413  
24  152  344  388  945  
25  130  310  916  608  
26  104  202  966  590  
27  87  720  433  876  
28  82  745  958  140  
29  19  903  822  466  
30  7  869  653  814  
