30 
1  988  942  904  
2  987  856  819  
3  863  888  897  
4  831  666  861  
5  706  753  814  
6  662  526  567  
7  645  890  206  
8  644  635  517  
9  643  914  697  
10  502  548  286  
11  482  299  98  
12  457  290  378  
13  437  524  660  
14  421  82  391  
15  412  378  175  
16  411  479  589  
17  394  226  332  
18  381  702  347  
19  320  86  634  
20  307  181  238  
21  230  259  70  
22  188  20  100  
23  186  114  31  
24  162  265  175  
25  128  263  34  
26  65  203  129  
27  40  236  71  
28  39  19  107  
29  36  265  263  
30  31  71  37  
