50 
1  993  89  671  528  49  
2  988  351  17  475  630  
3  948  138  153  48  982  
4  921  148  357  121  901  
5  920  90  487  717  275  
6  902  749  69  397  419  
7  875  683  109  813  134  
8  835  665  73  783  225  
9  826  181  159  736  683  
10  784  606  345  312  453  
11  735  979  281  179  133  
12  732  269  575  765  166  
13  732  295  197  880  320  
14  716  503  751  552  71  
15  680  807  463  486  160  
16  627  829  263  605  207  
17  589  618  65  583  787  
18  585  742  52  554  718  
19  564  381  83  956  481  
20  551  713  285  536  356  
21  551  544  344  913  102  
22  537  483  727  548  226  
23  517  771  587  142  472  
24  495  172  775  198  875  
25  489  449  63  884  721  
26  475  378  299  461  846  
27  451  713  631  61  830  
28  430  432  398  822  416  
29  423  994  17  683  316  
30  407  45  552  670  892  
31  394  93  880  801  365  
32  364  363  698  879  167  
33  358  262  607  876  375  
34  346  49  799  455  898  
35  330  758  3  703  982  
36  328  307  295  804  706  
37  307  521  552  107  948  
38  285  414  356  855  495  
39  272  558  95  726  863  
40  239  679  547  558  480  
41  148  978  20  148  990  
42  143  979  417  233  516  
43  96  832  169  685  814  
44  76  149  593  975  605  
45  73  438  536  709  835  
46  70  937  728  98  680  
47  49  503  993  209  476  
48  31  839  984  88  489  
49  21  384  373  655  985  
50  9  721  900  970  102  
