40 
1  986  533  514  395  959  
2  983  725  729  312  145  
3  941  684  47  730  769  
4  907  368  927  538  896  
5  851  620  917  726  666  
6  850  787  358  949  975  
7  845  34  473  775  407  
8  839  90  269  462  99  
9  826  693  483  275  394  
10  821  609  172  612  139  
11  779  672  629  219  935  
12  772  798  2  262  277  
13  718  44  216  270  800  
14  712  766  603  3  801  
15  685  786  779  719  209  
16  626  127  596  642  467  
17  609  569  942  358  615  
18  583  751  51  38  345  
19  581  556  888  26  458  
20  533  241  311  142  135  
21  510  958  383  260  681  
22  451  25  39  135  509  
23  447  564  439  72  934  
24  422  152  567  655  727  
25  395  9  89  835  528  
26  361  68  308  722  664  
27  353  87  726  606  2  
28  352  993  30  538  497  
29  350  43  462  254  433  
30  281  287  202  851  833  
31  212  602  139  317  220  
32  184  590  708  783  61  
33  161  966  980  397  292  
34  150  338  715  56  23  
35  147  923  263  68  940  
36  119  987  779  860  224  
37  106  910  617  712  900  
38  93  247  926  721  243  
39  80  356  138  591  322  
40  28  746  118  991  475  
