20 
1  882  628  419  236  408  
2  811  366  960  547  835  
3  740  217  371  248  469  
4  737  713  624  120  881  
5  723  358  894  327  479  
6  679  560  530  877  435  
7  635  262  837  521  735  
8  556  818  409  603  957  
9  517  290  162  239  643  
10  508  60  709  191  902  
11  430  190  888  953  208  
12  383  1  489  1  575  
13  354  821  707  649  601  
14  331  632  371  204  564  
15  330  562  204  79  944  
16  327  966  986  269  737  
17  129  8  85  220  799  
18  100  583  971  276  780  
19  45  37  993  169  740  
20  33  513  601  752  156  
