50 
1  959  333  368  275  
2  909  785  881  337  
3  881  400  796  918  
4  871  161  26  189  
5  850  361  349  698  
6  849  162  897  958  
7  825  822  480  689  
8  817  727  582  522  
9  812  435  248  122  
10  798  261  585  958  
11  788  417  492  978  
12  785  541  839  393  
13  734  586  144  575  
14  701  174  479  607  
15  682  198  710  120  
16  682  866  55  357  
17  667  54  146  743  
18  662  870  62  873  
19  656  907  821  433  
20  650  50  895  288  
21  615  517  412  956  
22  582  228  379  576  
23  554  812  868  991  
24  542  847  400  947  
25  521  748  85  437  
26  515  566  995  252  
27  484  722  664  333  
28  466  913  931  736  
29  463  339  275  118  
30  453  169  987  120  
31  430  796  710  986  
32  417  704  59  770  
33  396  412  861  644  
34  389  69  234  55  
35  326  37  240  966  
36  294  538  678  265  
37  288  835  277  506  
38  243  764  538  597  
39  237  151  210  387  
40  192  721  182  138  
41  157  492  373  424  
42  131  685  495  146  
43  127  472  127  510  
44  122  444  64  96  
45  76  180  545  148  
46  45  9  421  485  
47  44  527  276  808  
48  44  355  455  518  
49  29  575  328  81  
50  13  85  47  229  
