50 
1  967  968  806  983  986  
2  954  873  915  861  964  
3  909  901  894  587  885  
4  908  796  660  291  622  
5  898  513  62  501  492  
6  858  999  686  550  622  
7  846  700  563  465  360  
8  801  577  420  639  904  
9  794  547  996  475  784  
10  786  782  566  919  883  
11  740  632  147  313  667  
12  735  512  276  658  107  
13  735  988  584  810  903  
14  701  184  115  979  351  
15  656  340  80  527  347  
16  626  584  472  193  268  
17  622  961  776  727  882  
18  619  75  503  785  591  
19  615  366  373  633  562  
20  568  734  978  813  838  
21  563  587  36  794  183  
22  486  625  727  789  914  
23  465  645  830  870  850  
24  441  31  239  299  417  
25  429  34  835  457  352  
26  425  39  57  159  694  
27  409  942  251  843  484  
28  386  285  680  704  739  
29  377  800  976  130  700  
30  369  332  586  933  138  
31  332  211  997  268  739  
32  314  368  386  240  817  
33  312  173  275  183  48  
34  307  24  53  6  375  
35  267  643  236  785  86  
36  245  311  693  651  669  
37  243  573  410  960  155  
38  242  482  179  528  155  
39  207  106  481  512  87  
40  160  270  970  194  299  
41  150  735  810  320  769  
42  107  31  14  15  438  
43  95  855  633  769  88  
44  91  373  668  549  927  
45  56  2  490  414  367  
46  55  652  531  143  690  
47  44  494  707  608  638  
48  40  255  207  19  137  
49  9  75  91  35  153  
50  7  328  38  280  147  
