50 
1  987  967  974  
2  986  984  982  
3  968  974  941  
4  951  970  954  
5  948  829  740  
6  940  831  869  
7  915  942  929  
8  908  754  892  
9  864  726  847  
10  790  821  988  
11  764  355  717  
12  756  613  823  
13  715  903  637  
14  700  431  402  
15  687  164  528  
16  669  489  664  
17  650  672  546  
18  641  503  806  
19  634  751  807  
20  632  522  718  
21  619  224  817  
22  610  450  697  
23  597  547  704  
24  581  360  485  
25  562  393  156  
26  549  410  157  
27  531  455  523  
28  421  303  86  
29  414  588  471  
30  391  670  259  
31  340  674  583  
32  332  124  138  
33  326  50  169  
34  293  339  258  
35  260  162  304  
36  231  163  102  
37  211  301  49  
38  158  229  148  
39  153  511  597  
40  104  48  52  
41  102  148  133  
42  80  212  83  
43  77  125  328  
44  75  101  308  
45  69  177  48  
46  65  56  99  
47  42  127  95  
48  32  64  61  
49  19  45  33  
50  8  2  3  
