40 
1  992  86  201  
2  957  149  309  
3  923  661  108  
4  914  208  572  
5  897  8  921  
6  891  87  457  
7  852  17  937  
8  837  221  690  
9  817  41  926  
10  761  469  294  
11  758  142  223  
12  695  84  793  
13  693  26  971  
14  693  398  324  
15  658  708  38  
16  649  125  839  
17  630  223  510  
18  626  664  149  
19  616  298  744  
20  579  268  786  
21  569  649  557  
22  553  585  793  
23  523  429  426  
24  478  398  219  
25  437  8  984  
26  394  767  331  
27  390  928  346  
28  373  275  366  
29  329  640  707  
30  322  821  250  
31  286  794  208  
32  250  911  253  
33  244  737  692  
34  216  481  877  
35  182  334  891  
36  179  931  705  
37  124  242  836  
38  105  962  609  
39  87  814  579  
40  37  826  592  
