30 
1  988  53  13  956  541  
2  939  754  126  424  191  
3  868  457  680  79  450  
4  865  618  122  637  265  
5  849  818  797  415  6  
6  827  58  33  999  264  
7  816  581  313  394  355  
8  813  830  325  357  135  
9  798  802  19  418  715  
10  771  169  656  258  720  
11  739  632  489  107  592  
12  716  504  49  842  525  
13  707  981  397  223  51  
14  705  422  209  707  507  
15  688  196  173  997  61  
16  620  491  505  183  738  
17  535  895  77  434  625  
18  506  144  70  996  430  
19  489  995  488  76  142  
20  392  626  11  258  998  
21  374  286  15  957  899  
22  367  254  341  789  777  
23  343  336  408  332  951  
24  330  288  840  82  896  
25  234  19  864  933  627  
26  217  56  924  909  336  
27  145  869  798  132  527  
28  102  62  875  415  970  
29  95  653  235  976  355  
30  53  287  885  969  212  
