30 
1  953  76  411  109  
2  948  454  876  187  
3  927  643  334  385  
4  903  640  407  897  
5  854  338  599  693  
6  841  527  391  992  
7  783  508  961  778  
8  725  208  767  661  
9  718  865  144  341  
10  690  896  14  100  
11  632  392  432  246  
12  591  598  892  498  
13  555  741  104  519  
14  548  596  875  63  
15  519  453  203  387  
16  511  414  214  790  
17  511  780  993  553  
18  504  174  333  908  
19  390  78  840  177  
20  341  213  605  412  
21  309  182  798  669  
22  270  259  326  126  
23  219  602  713  213  
24  192  496  294  373  
25  190  454  259  898  
26  166  895  354  647  
27  132  841  732  861  
28  130  747  123  383  
29  101  558  60  600  
30  47  336  479  478  
