40 
1  991  237  934  2  
2  971  214  120  505  
3  958  488  45  580  
4  927  19  786  447  
5  917  391  66  691  
6  904  178  706  182  
7  897  332  46  814  
8  857  987  2  406  
9  852  74  731  406  
10  824  327  682  206  
11  812  600  604  86  
12  793  290  340  546  
13  753  217  831  235  
14  740  370  700  180  
15  720  477  79  810  
16  704  275  888  132  
17  679  848  346  146  
18  657  236  19  991  
19  613  417  609  387  
20  568  34  213  993  
21  561  969  219  138  
22  532  667  151  717  
23  503  778  682  113  
24  480  890  680  52  
25  467  585  596  433  
26  453  670  514  415  
27  420  282  979  101  
28  392  843  69  800  
29  378  417  416  776  
30  371  290  588  691  
31  360  384  179  954  
32  323  43  648  955  
33  310  911  172  506  
34  303  226  584  853  
35  271  511  563  628  
36  264  976  323  174  
37  240  320  174  975  
38  240  790  80  920  
39  48  746  808  543  
40  35  133  994  646  
