30 
1  946  278  280  388  843  
2  880  416  659  242  18  
3  869  741  723  307  511  
4  786  539  744  900  995  
5  786  308  49  875  991  
6  759  96  25  901  485  
7  743  53  757  849  875  
8  658  747  193  460  665  
9  634  487  208  178  796  
10  615  605  752  490  551  
11  595  747  24  448  785  
12  582  325  464  950  565  
13  549  445  605  225  182  
14  528  475  302  862  281  
15  499  396  259  82  610  
16  495  330  399  151  946  
17  450  144  709  153  342  
18  449  441  155  471  313  
19  372  302  605  115  86  
20  353  744  576  930  43  
21  304  962  3  247  641  
22  282  171  367  828  560  
23  214  986  511  920  663  
24  190  553  569  377  19  
25  174  90  167  548  820  
26  151  736  940  697  542  
27  114  865  724  156  71  
28  66  814  983  467  492  
29  41  481  452  28  136  
30  13  183  763  622  279  
